brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Clarks Originals,WALLABEE GREY SUEDE,"₹ 14,999.00",Clarks Rellance Footwear Pvt. Ltd.,Vietnam,Clarks Rellance Footwear Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,26170535,"An iconic shoe to carry you through this summer and many more, our beloved Wallabee returns in a versatile grey hue that works with almost everything in your wardrobe. Crafted with butter-soft suede for a premium feel, this iconic silhouette stays true to its design DNA with a chunky pebble crepe sole, waxy laces and tonal logo fobs.   Premium grey suede upper Breathable leather lining Part-recycled natural rubber pebble crepe sole Includes additional lace for versatile wear Finished with two fobs (Clarks Originals and Wallabee)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wallabee-grey-suede,data/raw/superkicks/men-sneakers/images/clarks originals/wallabee grey suede,,
Toms,ROVER TRAINERS RECYCLED COTTON BLACK,"₹ 7,499.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10019606,"Think of the Rover as the Alpargata’s slightly more technical cousin: lightweight and modern with athletic-inspired elements like sneakerized outsoles and OrthoLite® insoles for non-stop comfort.  Recycled Cotton upper - made with at least 50% recycled cotton which helps keep waste out of landfills and requires less water and energy than conventional cotton OrthoLite® Eco X-40 Hybrid™ insoles made with 32% eco content (15% waste foam, 5% recycled content and 12% bio-oils) Elastic gore for easy fit EVA outsole for high rebound in the forefoot and higher density in the back for increased durability and traction outsole Removable and hand-washable OrthoLite® EcoLT-Hybrid™ insole for enhanced comfort and breathability made with 26% eco content including 15% hybrid materials, 6% bio-oil and 5% recycled rubber. Outsole height approximately 43mm",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rover-trainers-recycled-cotton-black,data/raw/superkicks/men-sneakers/images/toms/rover trainers recycled cotton black,,
Nike,AIR MAX TW PURE PLATINUMWHITE-WOLF GREY-WHITE,"₹ 14,995.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV7721-002,"So you're in love with the classic look of the '90s, but you got a thing for today's fast-paced culture. Meet the Air Max TW. Ready to highlight any ‘fit, its lightweight upper pairs angular and organic lines to create an entrancing haptic effect. The contrasting colorways make it easy to style. And if you’re ready for the next step, the 5 windows underfoot deliver a modern edge to visible Nike Air cushioning.Throwback '90s style is represented in the Nike Air unit and the radiating lines on the upper.Textile upper adds a modern look that's also durable and breathable.Originally designed for performance running, visible Nike Air cushioning delivers time-tested comfort.More Details  New logo on tongue Rubber outsole Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-tw-pure-platinum-white-wolf-grey-white,data/raw/superkicks/men-sneakers/images/nike/air max tw pure platinumwhite-wolf grey-white,,
Adidas Originals,COUNTRY XLG GREY ONEMETALLIC,"₹ 9,999.00",Adidas India Pvt. Ltd.,Vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,ID0365,"SLEEK SHOES WITH RETRO INSPIRATION. When retro meets innovation, your next pair of shoes is born. Inspired by the classic adidas Country profile, these must-haves rock a crisp T-toe overlay, serrated 3-Stripes and an unmistakable heel. The nylon upper and suede overlays mix up materials for a sleek look, but it's the leather eyestay that adds a premium touch of luxury. Comfort comes in strong with a cushy EVA midsole plus a grippy rubber outsole to grab the ground beneath your feet.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/country-xlg-grey-one-metallic,data/raw/superkicks/men-sneakers/images/adidas originals/country xlg grey onemetallic,,
Asics,GEL-LYTE V GODAI SOOTHING SEASEAFOAM,"₹ 11,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1203A282.400,"This GEL-LYTE® V sneaker draws inspiration from the Japanese phrase ""Godai,"" and how it references the five elements in Japanese philosophy. ​This shoe's upper construction is designed with leather, nubuck, and suede overlays. Each colorway is rendered with different color palettes that reflect the physical properties of the five elements: Fire, Water, Earth, Void, and Wind. The shoes are also accented with a coin dubrae that's embossed with the Japanese symbol for the element that its colorway represents.​The tooling retains its wavy design from when it first hit the running market in 1993. This design's midsole construction also features at least 20% recycled materials to support more sustainable manufacturing.​",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-godai-soothing-sea-seafoam,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v godai soothing seaseafoam,,
Reebok,CLASSIC LEATHER VECTOR REDVECTOR BLUEWHITE,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE9384,"SIGNATURE REEBOK SHOES WITH A MIX OF THROWBACK ACCENTS These Reebok Classic Leather shoes bring it all together. The iconic Reebok Vector will turn 30, so it's embroidered on the heel tab. An embroidered Classic Leather on the tongue lets the world know which icon you're wearing. Hits of '90s color gives you the final signoff.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-leather-vector-red-vector-blue-white,data/raw/superkicks/men-sneakers/images/reebok/classic leather vector redvector bluewhite,,
Asics,JOGGER X81 BLUE HARMONYBENGAL ORANGE,"₹ 8,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A744.401,"The JOGGER X81™ sneaker draws inspiration from various jogging shoes in the ASICS archive.  The upper references various influences from the the ULTIMATE, TIGER PAW X1, SORTIE LYTE GONA, and X-CALIBER shoes. These 1980s details are harmonized with modern materials that create a new heritage-inspired design. We took inspiration from the ULTIMATE shoe’s cushioning structure. By updating this technology with larger holes on the outside and smaller holes on the inside, the shoe offers better cushioning and stability. Meanwhile, the Caldera outsole design references the shape formed by Hawaiian volcanoes after they erupt and collapse. This unique design was initially intended to help prevent soil from getting stuck in the tread when running off-road.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/jogger-x81-blue-harmony-bengal-orange,data/raw/superkicks/men-sneakers/images/asics/jogger x81 blue harmonybengal orange,,
Nike,ZOOM VOMERO 5 SP ANTHRACITEANTHRACITE-BLACK-WOLF GREY,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,BV1358-002,"DURABLE CUSHIONING IN A STREET-READY PACKAGE.The Nike Zoom Vomero 5 SP wraps your foot in breathable support. A combination of durable materials stands ready for the rigors of your day. Soft foam and Zoom Air cushioning deliver lightweight comfort for a smooth ride.Mesh with TecTuff® and utilitarian overlays is breathable and durable.Cushlon foam with Zoom Air cushioning offers a responsive, smooth ride.Rubber tread gives you durable traction.More Details  Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/zoom-vomero-5-sp-anthracite-anthracite-black-wolf-grey,data/raw/superkicks/men-sneakers/images/nike/zoom vomero 5 sp anthraciteanthracite-black-wolf grey,,
Adidas Originals,STAN SMITH SHOES CLOUD WHITE  CLOUD WHITE  COLLEGIATE NAVY,"₹ 8,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FX5501,"STAN SMITH, FOREVER. ALWAYS ICONIC. NOW MORE SUSTAINABLE.       Timeless appeal. Effortless style. Everyday versatility. For over 50 years and counting, adidas Stan Smith Shoes have continued to hold their place as an icon. This pair shows off a fresh redesign as part of adidas' commitment to use only recycled polyester by 2024. With a vegan upper and an outsole made from rubber waste, they still have iconic style, they're just made with the planet in mind. This product is made with vegan alternatives to animal-derived ingredients or materials. It is also made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.             Details      Regular fit Lace closure Synthetic lining Rubber outsole Vegan Color: Cloud White / Cloud White / Collegiate Navy",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/stan-smith-shoes-cloud-white-cloud-white-collegiate-navy,data/raw/superkicks/men-sneakers/images/adidas originals/stan smith shoes cloud white  cloud white  collegiate navy,,
Reebok,CLASSIC LEATHER PURE GREY,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HP9158,"RETRO '80S SHOES REMADE WITH A FADED LEATHER UPPER Clean and crisp. Sharp lines stand out against the aged look of the leather upper on these Reebok Classic Leather shoes. The bleached out, well-used color of outdoor courts give you a worn-in look. A contrast heel tab and logos bring it all home.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-leather-pure-grey,data/raw/superkicks/men-sneakers/images/reebok/classic leather pure grey,,
Asics,GEL-LYTE V CAMELBROWN,"₹ 11,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1203A282.250,"This GEL-LYTE™ V sneaker draws inspiration from the Japanese phrase ""Godai,"" and how it references the five elements in Japanese philosophy.   This shoe's upper construction is designed with leather, nubuck, and suede overlays. Each colorway is rendered with different color palettes that reflect the physical properties of the five elements: Fire, Water, Earth, Void, and Wind. The shoes are also accented with a coin dubrae that's embossed with the Japanese symbol for the element that its colorway represents. The tooling retains its wavy design from when it first hit the running market in 1993. Only this time, we've revamped the midsole's construction by using at least 20% recycled materials to support more sustainable manufacturing.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-camel-brown,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v camelbrown,,
Nike,AIR MAX 97 PURE PLATINUMWOLF GREY-WOLF GREY-SAIL,"₹ 16,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2629-001,"Sleek. Stylish. Simple. The Air Max 97's water-inspired design flows whether you're out for a run or a night on the town. Full-length Nike Air cushioning lets you ride in performance comfort.Upper combines leather and textile for depth and durability.Originally designed for performance running, full-length Nike Air cushioning pairs best-in-class comfort with sporty style.Lace eyelets are covered to create a streamlined look.Rubber outsole adds traction and durability.More Details  Foam midsole Not intended for use as Personal Protective Equipment (PPE)",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-max-97-pure-platinum-wolf-grey-wolf-grey-sail,data/raw/superkicks/men-sneakers/images/nike/air max 97 pure platinumwolf grey-wolf grey-sail,,
Adidas Originals,GAZELLE BLACKYELLOW,"₹ 10,999.00",adidas India Marketing Private Ltd.,Vietnam,adidas India Marketing Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG0669,"ICONIC SUEDE SNEAKERS INSPIRED BY THE 1991 ITERATION. With their classic suede design and plethora of effortless yet elevated styling options, Gazelle shoes feel more relevant today than ever. This iteration takes their inspiration from the 1991 version in an exact replica, featuring authentic materials, a T-toe design and a molded tongue. Step out in time-honored style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-black-yellow,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle blackyellow,,
Saucony Originals,SHADOW 6000 MUSHROOM,"₹ 16,340.00",Hochiminh city,Vietnam,Brightex synergizer india pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,S70747-2,"It starts with the soil. We don't talk about mushrooms enough when it comes to sustainability. Let's start. Using a 90% bio-based formula that's sourced from the fleshy fungus, it's the perfect alternative in this exclusive pack. Hemp-based content, recycled laces, cork footbeds, and other materials make each shoe all the more worthwhile. In addition to this, more conscious materials such as recycled laces have been used, whilst muted, earthy tones ensure the vegan sneakers still feel elevated.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-6000-mushroom,data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 mushroom,,
Jordan,AIR JORDAN 2 RETRO LOW ATMOSPHEREPALE VANILLA-WHITE,"₹ 11,996.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DX6930-600,"Get you a pair of kicks that are as crispy as a strawberry wafer. Pinks and neutrals come together in a truly delectable colorway—and did you see that upper? That's our take on seersucker, the iconic summer fabric. We think it's garden party ready, so start securing those invites.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.Synthetic leather gives you stability and durability.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-atmosphere-pale-vanilla-white,data/raw/superkicks/men-sneakers/images/jordan/air jordan 2 retro low atmospherepale vanilla-white,,
Saucony Originals,SHADOW 6000 WHITEBLUSH,"₹ 16,095.00",Hochiminh city,Vietnam,Brightex synergizer india pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,S70744-3,"Summoning 1991’s best high-mileage running shoes, these classics support and flex perfectly with the killer cushioning you know and expect from Saucony.Shock absorbing EVA midsole to bring the comfort of the shoes to a next level. XT-600 triangular lugrubber gives the shoes a higher grip. If real destinations weren’t enough, we decided to take you on a journey to the otherworlds, that thanks to this rich pack is even closer than you imagine. The recycled EVA, multicolored outsoles, cork footbed and recycled polyfill logo are perfect to fulfill your fantasies of the great fantasy outdoors. Reflective details on personalized laces; Speckled sole ; material of the heel and of the tip",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/shadow-6000-white-blush,data/raw/superkicks/men-sneakers/images/saucony originals/shadow 6000 whiteblush,,
