brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Asics,JAPAN S BLACKDARK TAUPE,"₹ 6,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A695.004,"The JAPAN S™ shoes are based on one of our throwback offerings from 1981. Updated with a lightweight design and a modified cupsole, this shoe is made for comfort. It's also paired with nostalgic branding, like the ASICS Stripes on the quarter-panels and ""ASICS"" lettering at the heel. Originally worn by basketball players in the 1980s, this shoe reimagines its iconic court details with a modern lens.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/japan-s-black-dark-taupe,data/raw/superkicks/men-sneakers/images/asics/japan s blackdark taupe,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/japan s blackdark taupe,
Asics,GEL-LYTE III OG SMOKE GREYRED ALERT,"₹ 6,999.00","SHYANG YING CO.,LTD.",Vietnam,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A832.020,"The GEL-LYTE™ III OG sneaker emerges once again with its original shape and tooling that it featured in the early 1990s. Designed by Shigeyuki Mitsui in 1990, the GEL-LYTE™ III silhouette retains its iconic split-tongue formation. It was a feature that initially debuted on the GEL-LD RACER™ shoe. Meanwhile, key components, like its signature GEL® technology unit in the midsole, provide everyday comfort.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-iii-og-smoke-grey-red-alert,data/raw/superkicks/men-sneakers/images/asics/gel-lyte iii og smoke greyred alert,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte iii og smoke greyred alert,
Reebok,CLASSIC LEATHER BLUEORANGE,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY9747,"LEATHER SHOES WITH ASYMMETRICAL COLOUR INSPIRED BY THE REC CENTRE Bring it in for the win. Inspired by the community spirit of the rec centre, these Reebok Classic Leather shoes reflect the multiple sports played together on rec centre courts. Each shoe features a multi-colour design evoking the different team colours found inside the rec.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-leather-blue-orange,data/raw/superkicks/men-sneakers/images/reebok/classic leather blueorange,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/classic leather blueorange,
Nike,BLAZER MID 77 PREMIUM BLACK,"₹ 9,695.00",PT . TKG TAEKWANG INDONESIA,INDONESIA,NIKE INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV0796-001,"Styled for the ‘70s. Loved in the ‘80s. Classic in the ‘90s. Ready for the future. The Blazer Mid '77 delivers a timeless design that’s easy to wear. Leather in the upper gets updated with plaid accents, while exposed foam on the tongue and a special midsole finish make it look like you’ve just pulled them from the history books. Go ahead—perfect your outfit.  Originally designed for performance hoops, the durable construction, tough stitching and easy-entry lacing delivers comfort that lasts. Premium leather in the upper ages to soft perfection. Vulcanized construction fuses the sole to the upper for a flexible, broken-in feel. Rubber outsole with herringbone pattern adds durable traction and heritage style.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/blazer-mid-77-premium-black,data/raw/superkicks/men-sneakers/images/nike/blazer mid 77 premium black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/blazer mid 77 premium black,
Nike,AIR HUARACHE PREMIUM SAILHEMP-BLACK-WHITE,"₹ 10,236.00",,,,,,,Superkicks India Pvt. Ltd.,DV0486-100,"What moves you? Find out in the Nike Air Huarache. Playful ""NIKE MOVING CO."" details celebrate our history of getting people moving. Stretchy, foot-hugging fabric, lightweight cushioning and a futuristic heel cage take you places—comfortably. Where to next?  Leather and hemp accents add a textured, layered look. Inspired by water skiing, the upper’s stretchy fabric hugs your foot for an incredible feel. Originally designed for performance running, Nike Air cushioning delivers lasting comfort. Caged heel adds support and pairs with an elongated tongue to keep the early '90s look you love. Cushioned inner sleeve stretches to your foot for an oh-so-personalized fit.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-huarache-premium-sail-hemp-black-white,data/raw/superkicks/men-sneakers/images/nike/air huarache premium sailhemp-black-white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air huarache premium sailhemp-black-white,
Asics,JOGGER X81 CREAMCARBON,"₹ 8,999.00","WING STAR SHOES CO.,LTD.",Cambodia,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A744.105,"The JOGGER X81™ sneaker draws inspiration from various jogging shoes in the ASICS archive. The design pays homage to Japan's thorough recycling processes that helps the country maintain a clean environment. It features recycled paper, synthetic leather, and polyester to conserve resources for the good of the planet. We took inspiration from the ULTIMATE shoe’s cushioning structure. By updating this technology with larger holes on the outside and smaller holes on the inside, the shoe offers better cushioning and stability.  Meanwhile, the Caldera outsole design references the shape formed by Hawaiian volcanoes after they erupt and collapse. This unique design was initially intended to help prevent soil from getting stuck in the tread when running off-road.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/jogger-x81-cream-carbon,data/raw/superkicks/men-sneakers/images/asics/jogger x81 creamcarbon,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/jogger x81 creamcarbon,
Toms,ROVER TRAINERS RECYCLED COTTON VETIVER GREY,"₹ 7,499.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10019608,"hink of the Rover as the Alpargata’s slightly more technical cousin: lightweight and modern with athletic-inspired elements like sneakerized outsoles and OrthoLite® insoles for non-stop comfort.  Recycled Cotton upper - made with at least 50% recycled cotton which helps keep waste out of landfills and requires less water and energy than conventional cotton OrthoLite® Eco X-40 Hybrid™ insoles made with 32% eco content (15% waste foam, 5% recycled content and 12% bio-oils) Elastic gore for easy fit EVA outsole for high rebound in the forefoot and higher density in the back for increased durability and traction outsole Removable and hand-washable OrthoLite® EcoLT-Hybrid™ insole for enhanced comfort and breathability made with 26% eco content including 15% hybrid materials, 6% bio-oil and 5% recycled rubber. Outsole height approximately 43mm",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/rover-trainers-recycled-cotton-vetiver-grey,data/raw/superkicks/men-sneakers/images/toms/rover trainers recycled cotton vetiver grey,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/toms/rover trainers recycled cotton vetiver grey,
Adidas,BYW SELECT ECRU TINTBLUE,"₹ 13,999.00",adidas India Marketing Private Ltd.,Indonesia,adidas India Marketing Private Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ4425,"BASKETBALL SHOES WITH A SOFT AND SPRINGY FEEL. Keep that pep in your step all game long. These adidas basketball shoes have Lightstrike cushioning that keeps you comfortable without weighing you down. BOOST returns energy with every step you take on the hardwood, so you always have fuel left in the tank to perform in the clutch.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/copy-of-wmns-forum-low-black-off-white,data/raw/superkicks/men-sneakers/images/adidas/byw select ecru tintblue,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas/byw select ecru tintblue,
Adidas Originals,CAMPUS 00S PINK GLOWCLOUD WHITECORE BLACK,"₹ 10,999.00",Adidas,Vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ8712,"BOLD SHOES WITH A CONFIDENT VIBE AND AN ICONIC HISTORY. An adidas signature makes a fresh comeback. Redesigned for today, these classic shoes take on modern shape and statement colour. A futuristic perspective plays around with proportions, and premium leather takes the upper to a whole new level.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/campus-00s-pink-glow-cloud-white-core-black,data/raw/superkicks/men-sneakers/images/adidas originals/campus 00s pink glowcloud whitecore black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/campus 00s pink glowcloud whitecore black,
Nike,LEBRON XX EP BLACK METALLIC GOLD,"₹ 18,395.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DJ5422-003,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. It’s unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. This version is made for outdoor court use with its extra-durable rubber outsole.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/lebron-xx-ep-black-metallic-gold,data/raw/superkicks/men-sneakers/images/nike/lebron xx ep black metallic gold,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/lebron xx ep black metallic gold,
Asics,GEL-NYC WHITELVY,"₹ 11,999.00",Asics India Pvt. Ltd.,Vietnam,Asics India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A789.101,"The GEL-NYC sneaker sources inspiration from heritage and modern performance running styles.​Its upper construction references the GEL-NIMBUS 3 shoe from the early 2000s and blends it with various embellishments from the MC-PLUS V design.​The tooling contrasts the upper's retro influences by using the GEL-CUMULUS 16 shoe's tooling system. Through a combination of lightweight foams and GEL technology inserts, this midsole formation helps create advanced underfoot comfort.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-nyc-white-lvy,data/raw/superkicks/men-sneakers/images/asics/gel-nyc whitelvy,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-nyc whitelvy,
Reebok,CLASSIC LEATHER CORE BLACK,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY0954,"RETRO-INSPIRED SHOES WITH A UNION JACK LOGO Clean, minimalist design keeps your look forever fresh. These Reebok Classic Leather Shoes update the iconic retro style. A supple leather upper and logos pulled from the archives give you trainers that always work, no matter what you pair them with.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-leather-core-black,data/raw/superkicks/men-sneakers/images/reebok/classic leather core black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/classic leather core black,
Toms,STANFORD 2.0 ROPE ESPADRILLE BLACK,"₹ 7,499.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10019893,"The Alp Rope 2.0 espadrille is our modern take on the iconic style. With a stylish jute wrap midsole and improved design, this shoe is the perfect vacation companion.  Recycled Cotton upper - made with at least 50% recycled cotton which helps keep waste out of landfills and requires less water and energy than conventional cotton Twill lining and footbed Jute wrap midsole Rubber outsole OrthoLite® EcoLT-Hybrid™ insole for enhanced comfort and breathability made with 26% eco content including 15% hybrid materials, 6% bio-oil and 5% recycled rubber. Deconstructed heel for slip-on entry Vegan Embroidered TOMS logo  Part of the TOMS earthwise™ collection - products designed with the planet in mindWhen you buy TOMS, you help fund access to mental health resources for the millions of people who need them. Wear TOMS. WEAR GOOD.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/stanford-2-0-rope-espadrille-black,data/raw/superkicks/men-sneakers/images/toms/stanford 2.0 rope espadrille black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/toms/stanford 2.0 rope espadrille black,
Jordan,WMNS AIR JORDAN 1 LOW OG BLACKMUSLIN-TECH GREY-WHITE,"₹ 12,795.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,CZ0775-001,FRESH AND FEARLESS.Step into greatness with the Air Jordan 1 Low OG. Updated color and texture gives the all-time favorite fresh identity while staying true to the original design.Encapsulated Air unit in the heel provides lightweight cushioning.Leather and textile materials in the upper.More Details  Wings logo on heel Nike Air logo on tongue Perforated toe Foam sole Rubber traction,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-low-og-black-muslin-tech-grey-white,data/raw/superkicks/men-sneakers/images/jordan/wmns air jordan 1 low og blackmuslin-tech grey-white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/jordan/wmns air jordan 1 low og blackmuslin-tech grey-white,
New Balance,2002R LIGHT CREAM PURPLE,"₹ 19,140.00",Brandman Retail Pvt. Ltd.,Vietnam,Brandman Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,M2002RG,"A modern twist on 2000s running designs, the 2002RX men's sneaker will elevate your everyday style. This throwback silhouette is crafted with premium suede and mesh for a look that sets you apart and GoreTex technology that adds protection from the elements. Underfoot, ABZORB cushioning and Stability Web technology give you the support and comfort you need to power through your day.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/2002r-light-cream-purple,data/raw/superkicks/men-sneakers/images/new balance/2002r light cream purple,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/new balance/2002r light cream purple,
